Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
MIX-344,Shystep,First Edition,Mixtape Battlefoil,Fire,SSP,125,Shai Gilgeous-Alexander,0,
MIX-345,Ram,First Edition,Mixtape Battlefoil,Fire,SSP,125,Jose Ramirez,0,
MIX-346,Freakshow,First Edition,Mixtape Battlefoil,Fire,SSP,125,Giannis Anteokounmpo,0,
MIX-347,Lightningrod,First Edition,Mixtape Battlefoil,Fire,SSP,125,Julio Rodriguez,0,
MIX-348,Bayou,First Edition,Mixtape Battlefoil,Fire,SSP,125,Ja'marr Chase,0,
MIX-349,McArmyKnife,First Edition,Mixtape Battlefoil,Fire,SSP,120,Christian McCaffrey,0,
MIX-350,Tigre,First Edition,Mixtape Battlefoil,Fire,SSP,120,Miguel Cabrera,0,
MIX-351,Cheetah,First Edition,Mixtape Battlefoil,Fire,SSP,120,Tyreek Hill,0,
MIX-352,Spider,First Edition,Mixtape Battlefoil,Fire,SSP,120,Donovan Mitchell,0,
MIX-353,Crews-Missle,First Edition,Mixtape Battlefoil,Fire,SSP,120,Dylan Crews,0,
MIX-354,Unibrow,First Edition,Mixtape Battlefoil,Fire,SSP,120,Anthony Davis,0,
MIX-355,Exterminaber,First Edition,Mixtape Battlefoil,Fire,SSP,115,Malik Nabers,0,
MIX-356,Bomber,First Edition,Mixtape Battlefoil,Fire,SSP,115,Jordan Alvarez,0,
MIX-357,Juice,First Edition,Mixtape Battlefoil,Fire,SSP,115,Jaylen Brown,0,
MIX-358,Attak,First Edition,Mixtape Battlefoil,Fire,SSP,115,Dak Prescott,0,
MIX-359,ChetMate,First Edition,Mixtape Battlefoil,Fire,SSP,115,Chet Holmgren,0,
MIX-360,Phoenix,First Edition,Mixtape Battlefoil,Fire,SSP,115,Bo Nix,0,
MIX-361,Lieutenant,First Edition,Mixtape Battlefoil,Fire,SSP,110,Dansby Swanson,0,
MIX-362,Snowbear,First Edition,Mixtape Battlefoil,Fire,SSP,110,Pete Alonso,0,
MIX-363,Boltage,First Edition,Mixtape Battlefoil,Fire,SSP,110,Justin Herbert,0,
MIX-364,Librarian,First Edition,Mixtape Battlefoil,Fire,SSP,110,Devin Booker,0,
MIX-365,Aeronaut,First Edition,Mixtape Battlefoil,Fire,SSP,110,Nolan Arenado,0,
MIX-366,Sabotage,First Edition,Mixtape Battlefoil,Fire,SSP,110,Domantas Sabonis,0,
MIX-367,Mic'd Up,First Edition,Mixtape Battlefoil,Fire,SSP,105,MIke Evans,0,
MIX-368,Jambox,First Edition,Mixtape Battlefoil,Fire,SSP,105,Ja Morant,0,
MIX-369,Simon Says,First Edition,Mixtape Battlefoil,Fire,SSP,105,Anfernee Simons,0,
MIX-370,Mr. Irrelevant,First Edition,Mixtape Battlefoil,Fire,SSP,105,Brock Purdy,0,
MIX-371,Pantera,First Edition,Mixtape Battlefoil,Fire,SSP,105,Luis Robert Jr,0,
MIX-372,Rockstar,First Edition,Mixtape Battlefoil,Fire,SSP,105,Jazz Chisholm,0,
MIX-373,Big-Z,First Edition,Mixtape Battlefoil,Fire,SSP,100,Zion Williamson,0,
MIX-374,Clutch,First Edition,Mixtape Battlefoil,Fire,SSP,100,Andrew McCutchen,0,
MIX-375,PukaDot,First Edition,Mixtape Battlefoil,Fire,SSP,100,Puka Nacua,0,
MIX-376,Sprinkler,First Edition,Mixtape Battlefoil,Fire,SSP,100,Luis Arraez,0,
MIX-377,Foxhole,First Edition,Mixtape Battlefoil,Fire,SSP,100,De'Aaron Fox,0,
MIX-378,Thomstone,First Edition,Mixtape Battlefoil,Fire,SSP,100,Brian Thomas Jr,0,
MIX-379,Botto,First Edition,Mixtape Battlefoil,Fire,SSP,95,Joey Votto,0,
MIX-380,Lawman,First Edition,Mixtape Battlefoil,Fire,SSP,95,Trevor Lawrence,0,
MIX-381,Barnacle,First Edition,Mixtape Battlefoil,Fire,SSP,95,Scottie Barnes,0,
MIX-382,Laviathan,First Edition,Mixtape Battlefoil,Fire,SSP,95,Zach Lavine,0,
MIX-383,Breeze,First Edition,Mixtape Battlefoil,Fire,SSP,95,Breece Hall,0,
MIX-384,Gravedigger,First Edition,Mixtape Battlefoil,Fire,SSP,95,Stefon Diggs,0,
MIX-385,D-Hop,First Edition,Mixtape Battlefoil,Fire,SSP,90,Deandre Hopkins,0,
MIX-386,Alien,First Edition,Mixtape Battlefoil,Fire,SSP,90,CJ Abrams,0,
MIX-387,Portalize,First Edition,Mixtape Battlefoil,Fire,SSP,90,Sam Laporta,0,
MIX-388,Torque,First Edition,Mixtape Battlefoil,Fire,SSP,90,Spencer Torkelson,0,
MIX-389,Risarcher,First Edition,Mixtape Battlefoil,Fire,SSP,90,Zaccharie Risacher,0,
MIX-390,Sarrtillery,First Edition,Mixtape Battlefoil,Fire,SSP,90,Alexandre Sarr,0,
MIX-391,LeBoss,First Edition,Mixtape Battlefoil,Ice,SSP,135,Lebron James,0,
MIX-392,Merlomes,First Edition,Mixtape Battlefoil,Ice,SSP,135,Patrick Mahomes,0,
MIX-393,Chosen,First Edition,Mixtape Battlefoil,Ice,SSP,135,Juan Soto,0,
MIX-394,Midas,First Edition,Mixtape Battlefoil,Ice,SSP,135,Steph Curry,0,
MIX-395,Bison,First Edition,Mixtape Battlefoil,Ice,SSP,135,Josh Allen,0,
MIX-396,Wargod,First Edition,Mixtape Battlefoil,Ice,SSP,135,Mike Trout,0,
MIX-397,Donny Buckets,First Edition,Mixtape Battlefoil,Ice,SSP,130,Luka Doncic,0,
MIX-398,Warp,First Edition,Mixtape Battlefoil,Ice,SSP,130,Lamar Jackson,0,
MIX-399,Harpoon,First Edition,Mixtape Battlefoil,Ice,SSP,130,Bryca Harper,0,
MIX-400,Mustang,First Edition,Mixtape Battlefoil,Ice,SSP,130,Nikola Jokic,0,
MIX-401,Jaybird,First Edition,Mixtape Battlefoil,Ice,SSP,130,Jayden Daniels,0,
MIX-402,J-Jetts,First Edition,Mixtape Battlefoil,Ice,SSP,130,Justin Jefferson,0,
MIX-403,Merri-Go-Round,First Edition,Mixtape Battlefoil,Ice,SSP,125,Jackson Marrill,0,
MIX-404,Shystep,First Edition,Mixtape Battlefoil,Ice,SSP,125,Shai Gilgeous-Alexander,0,
MIX-405,Ram,First Edition,Mixtape Battlefoil,Ice,SSP,125,Jose Ramirez,0,
MIX-406,Freakshow,First Edition,Mixtape Battlefoil,Ice,SSP,125,Giannis Anteokounmpo,0,
MIX-407,Lightningrod,First Edition,Mixtape Battlefoil,Ice,SSP,125,Julio Rodriguez,0,
MIX-408,Bayou,First Edition,Mixtape Battlefoil,Ice,SSP,125,Ja'marr Chase,0,
MIX-409,McArmyKnife,First Edition,Mixtape Battlefoil,Ice,SSP,120,Christian McCaffrey,0,
MIX-410,Tigre,First Edition,Mixtape Battlefoil,Ice,SSP,120,Miguel Cabrera,0,
MIX-411,Cheetah,First Edition,Mixtape Battlefoil,Ice,SSP,120,Tyreek Hill,0,
MIX-412,Spider,First Edition,Mixtape Battlefoil,Ice,SSP,120,Donovan Mitchell,0,
MIX-413,Crews-Missle,First Edition,Mixtape Battlefoil,Ice,SSP,120,Dylan Crews,0,
MIX-414,Unibrow,First Edition,Mixtape Battlefoil,Ice,SSP,120,Anthony Davis,0,
MIX-415,Exterminaber,First Edition,Mixtape Battlefoil,Ice,SSP,115,Malik Nabers,0,
MIX-416,Bomber,First Edition,Mixtape Battlefoil,Ice,SSP,115,Jordan Alvarez,0,
MIX-417,Juice,First Edition,Mixtape Battlefoil,Ice,SSP,115,Jaylen Brown,0,
MIX-418,Attak,First Edition,Mixtape Battlefoil,Ice,SSP,115,Dak Prescott,0,
MIX-419,ChetMate,First Edition,Mixtape Battlefoil,Ice,SSP,115,Chet Holmgren,0,
MIX-420,Phoenix,First Edition,Mixtape Battlefoil,Ice,SSP,115,Bo Nix,0,
MIX-421,Lieutenant,First Edition,Mixtape Battlefoil,Ice,SSP,110,Dansby Swanson,0,
MIX-422,Snowbear,First Edition,Mixtape Battlefoil,Ice,SSP,110,Pete Alonso,0,
MIX-423,Boltage,First Edition,Mixtape Battlefoil,Ice,SSP,110,Justin Herbert,0,
MIX-424,Librarian,First Edition,Mixtape Battlefoil,Ice,SSP,110,Devin Booker,0,
MIX-425,Aeronaut,First Edition,Mixtape Battlefoil,Ice,SSP,110,Nolan Arenado,0,
MIX-426,Sabotage,First Edition,Mixtape Battlefoil,Ice,SSP,110,Domantas Sabonis,0,
MIX-427,Mic'd Up,First Edition,Mixtape Battlefoil,Ice,SSP,105,MIke Evans,0,
MIX-428,Jambox,First Edition,Mixtape Battlefoil,Ice,SSP,105,Ja Morant,0,
MIX-429,Simon Says,First Edition,Mixtape Battlefoil,Ice,SSP,105,Anfernee Simons,0,
MIX-430,Mr. Irrelevant,First Edition,Mixtape Battlefoil,Ice,SSP,105,Brock Purdy,0,
MIX-431,Pantera,First Edition,Mixtape Battlefoil,Ice,SSP,105,Luis Robert Jr,0,
MIX-432,Rockstar,First Edition,Mixtape Battlefoil,Ice,SSP,105,Jazz Chisholm,0,
MIX-433,Big-Z,First Edition,Mixtape Battlefoil,Ice,SSP,100,Zion Williamson,0,
MIX-434,Clutch,First Edition,Mixtape Battlefoil,Ice,SSP,100,Andrew McCutchen,0,
MIX-435,PukaDot,First Edition,Mixtape Battlefoil,Ice,SSP,100,Puka Nacua,0,
MIX-436,Sprinkler,First Edition,Mixtape Battlefoil,Ice,SSP,100,Luis Arraez,0,
MIX-437,Foxhole,First Edition,Mixtape Battlefoil,Ice,SSP,100,De'Aaron Fox,0,
MIX-438,Thomstone,First Edition,Mixtape Battlefoil,Ice,SSP,100,Brian Thomas Jr,0,
MIX-439,Botto,First Edition,Mixtape Battlefoil,Ice,SSP,95,Joey Votto,0,
MIX-440,Lawman,First Edition,Mixtape Battlefoil,Ice,SSP,95,Trevor Lawrence,0,
MIX-441,Barnacle,First Edition,Mixtape Battlefoil,Ice,SSP,95,Scottie Barnes,0,
MIX-442,Laviathan,First Edition,Mixtape Battlefoil,Ice,SSP,95,Zach Lavine,0,
MIX-443,Breeze,First Edition,Mixtape Battlefoil,Ice,SSP,95,Breece Hall,0,
MIX-444,Gravedigger,First Edition,Mixtape Battlefoil,Ice,SSP,95,Stefon Diggs,0,
MIX-445,D-Hop,First Edition,Mixtape Battlefoil,Ice,SSP,90,Deandre Hopkins,0,
MIX-446,Alien,First Edition,Mixtape Battlefoil,Ice,SSP,90,CJ Abrams,0,
MIX-447,Portalize,First Edition,Mixtape Battlefoil,Ice,SSP,90,Sam Laporta,0,
MIX-448,Torque,First Edition,Mixtape Battlefoil,Ice,SSP,90,Spencer Torkelson,0,
MIX-449,Risarcher,First Edition,Mixtape Battlefoil,Ice,SSP,90,Zaccharie Risacher,0,
MIX-450,Sarrtillery,First Edition,Mixtape Battlefoil,Ice,SSP,90,Alexandre Sarr,0,
MIX-451,LeBoss,First Edition,Mixtape Battlefoil,Steel,SSP,130,Lebron James,0,
MIX-452,Merlomes,First Edition,Mixtape Battlefoil,Steel,SSP,130,Patrick Mahomes,0,
MIX-453,Chosen,First Edition,Mixtape Battlefoil,Steel,SSP,130,Juan Soto,0,
MIX-454,Midas,First Edition,Mixtape Battlefoil,Steel,SSP,130,Steph Curry,0,
MIX-455,Bison,First Edition,Mixtape Battlefoil,Steel,SSP,130,Josh Allen,0,
MIX-456,Wargod,First Edition,Mixtape Battlefoil,Steel,SSP,130,Mike Trout,0,
MIX-457,Donny Buckets,First Edition,Mixtape Battlefoil,Steel,SSP,125,Luka Doncic,0,
MIX-458,Warp,First Edition,Mixtape Battlefoil,Steel,SSP,125,Lamar Jackson,0,
MIX-459,Harpoon,First Edition,Mixtape Battlefoil,Steel,SSP,125,Bryca Harper,0,
MIX-460,Mustang,First Edition,Mixtape Battlefoil,Steel,SSP,125,Nikola Jokic,0,
MIX-461,Jaybird,First Edition,Mixtape Battlefoil,Steel,SSP,125,Jayden Daniels,0,
MIX-462,J-Jetts,First Edition,Mixtape Battlefoil,Steel,SSP,125,Justin Jefferson,0,
MIX-463,Merri-Go-Round,First Edition,Mixtape Battlefoil,Steel,SSP,120,Jackson Marrill,0,
MIX-464,Shystep,First Edition,Mixtape Battlefoil,Steel,SSP,120,Shai Gilgeous-Alexander,0,
MIX-465,Ram,First Edition,Mixtape Battlefoil,Steel,SSP,120,Jose Ramirez,0,
MIX-466,Freakshow,First Edition,Mixtape Battlefoil,Steel,SSP,120,Giannis Anteokounmpo,0,
MIX-467,Lightningrod,First Edition,Mixtape Battlefoil,Steel,SSP,120,Julio Rodriguez,0,
MIX-468,Bayou,First Edition,Mixtape Battlefoil,Steel,SSP,120,Ja'marr Chase,0,
MIX-469,McArmyKnife,First Edition,Mixtape Battlefoil,Steel,SSP,115,Christian McCaffrey,0,
MIX-470,Tigre,First Edition,Mixtape Battlefoil,Steel,SSP,115,Miguel Cabrera,0,
MIX-471,Cheetah,First Edition,Mixtape Battlefoil,Steel,SSP,115,Tyreek Hill,0,
MIX-472,Spider,First Edition,Mixtape Battlefoil,Steel,SSP,115,Donovan Mitchell,0,
MIX-473,Crews-Missle,First Edition,Mixtape Battlefoil,Steel,SSP,115,Dylan Crews,0,
MIX-474,Unibrow,First Edition,Mixtape Battlefoil,Steel,SSP,115,Anthony Davis,0,
MIX-475,Exterminaber,First Edition,Mixtape Battlefoil,Steel,SSP,110,Malik Nabers,0,
MIX-476,Bomber,First Edition,Mixtape Battlefoil,Steel,SSP,110,Jordan Alvarez,0,
MIX-477,Juice,First Edition,Mixtape Battlefoil,Steel,SSP,110,Jaylen Brown,0,
MIX-478,Attak,First Edition,Mixtape Battlefoil,Steel,SSP,110,Dak Prescott,0,
MIX-479,ChetMate,First Edition,Mixtape Battlefoil,Steel,SSP,110,Chet Holmgren,0,
MIX-480,Phoenix,First Edition,Mixtape Battlefoil,Steel,SSP,110,Bo Nix,0,
MIX-481,Lieutenant,First Edition,Mixtape Battlefoil,Steel,SSP,105,Dansby Swanson,0,
MIX-482,Snowbear,First Edition,Mixtape Battlefoil,Steel,SSP,105,Pete Alonso,0,
MIX-483,Boltage,First Edition,Mixtape Battlefoil,Steel,SSP,105,Justin Herbert,0,
MIX-484,Librarian,First Edition,Mixtape Battlefoil,Steel,SSP,105,Devin Booker,0,
MIX-485,Aeronaut,First Edition,Mixtape Battlefoil,Steel,SSP,105,Nolan Arenado,0,
MIX-486,Sabotage,First Edition,Mixtape Battlefoil,Steel,SSP,105,Domantas Sabonis,0,
MIX-487,Mic'd Up,First Edition,Mixtape Battlefoil,Steel,SSP,100,MIke Evans,0,
MIX-488,Jambox,First Edition,Mixtape Battlefoil,Steel,SSP,100,Ja Morant,0,
MIX-489,Simon Says,First Edition,Mixtape Battlefoil,Steel,SSP,100,Anfernee Simons,0,
MIX-490,Mr. Irrelevant,First Edition,Mixtape Battlefoil,Steel,SSP,100,Brock Purdy,0,
MIX-491,Pantera,First Edition,Mixtape Battlefoil,Steel,SSP,100,Luis Robert Jr,0,
MIX-492,Rockstar,First Edition,Mixtape Battlefoil,Steel,SSP,100,Jazz Chisholm,0,
MIX-493,Big-Z,First Edition,Mixtape Battlefoil,Steel,SSP,95,Zion Williamson,0,
MIX-494,Clutch,First Edition,Mixtape Battlefoil,Steel,SSP,95,Andrew McCutchen,0,
MIX-495,PukaDot,First Edition,Mixtape Battlefoil,Steel,SSP,95,Puka Nacua,0,
MIX-496,Sprinkler,First Edition,Mixtape Battlefoil,Steel,SSP,95,Luis Arraez,0,
MIX-497,Foxhole,First Edition,Mixtape Battlefoil,Steel,SSP,95,De'Aaron Fox,0,
MIX-498,Thomstone,First Edition,Mixtape Battlefoil,Steel,SSP,95,Brian Thomas Jr,0,
MIX-499,Botto,First Edition,Mixtape Battlefoil,Steel,SSP,90,Joey Votto,0,
MIX-500,Lawman,First Edition,Mixtape Battlefoil,Steel,SSP,90,Trevor Lawrence,0,
MIX-501,Barnacle,First Edition,Mixtape Battlefoil,Steel,SSP,90,Scottie Barnes,0,
MIX-502,Laviathan,First Edition,Mixtape Battlefoil,Steel,SSP,90,Zach Lavine,0,
MIX-503,Breeze,First Edition,Mixtape Battlefoil,Steel,SSP,90,Breece Hall,0,
MIX-504,Gravedigger,First Edition,Mixtape Battlefoil,Steel,SSP,90,Stefon Diggs,0,
MIX-505,D-Hop,First Edition,Mixtape Battlefoil,Steel,SSP,85,Deandre Hopkins,0,
MIX-506,Alien,First Edition,Mixtape Battlefoil,Steel,SSP,85,CJ Abrams,0,
MIX-507,Portalize,First Edition,Mixtape Battlefoil,Steel,SSP,85,Sam Laporta,0,
MIX-508,Torque,First Edition,Mixtape Battlefoil,Steel,SSP,85,Spencer Torkelson,0,
MIX-509,Risarcher,First Edition,Mixtape Battlefoil,Steel,SSP,85,Zaccharie Risacher,0,
MIX-510,Sarrtillery,First Edition,Mixtape Battlefoil,Steel,SSP,85,Alexandre Sarr,0,
FT-1,BoJax,Founding Hero Alpha Update,Fire Tracks Battlefoil,Fire,SP,190,Bo Jackson,0,
FT-2,Magic,Magic Johnson Debut,Fire Tracks Battlefoil,Fire,SP,185,Magic Johnson,0,
FT-3,Emmitt-164,Emmitt Smith Debut,Fire Tracks Battlefoil,Fire,SP,185,Emmitt Smith,0,
FT-4,Marino,Dan Marino Debut,Fire Tracks Battlefoil,Fire,SP,185,Dan Marino,0,
FT-5,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Fire Tracks Battlefoil,Fire,SP,185,Barry Sanders,0,
FT-6,Muggsy,Muggsy Bogues Debut,Fire Tracks Battlefoil,Fire,SP,180,Muggsy Bogues,0,
FT-7,Spudnick,Spudd Webb Debut,Fire Tracks Battlefoil,Fire,SP,180,Spudd Webb,0,
FT-8,The Ironman,Cal Ripkin JR Debut,Fire Tracks Battlefoil,Fire,SP,180,Cal Ripkin JR,0,
FT-9,Peek-A-Boo,Picabo Street Debut,Fire Tracks Battlefoil,Fire,SP,180,Picabo Street,0,
FT-10,Wizard,Ozzie Smith Debut,Fire Tracks Battlefoil,Fire,SP,175,Ozzie Smith,0,
FT-11,Joey Jawz,Joey Chestnut Debut,Fire Tracks Battlefoil,Fire,SP,175,Joey Chestnut,0,
FT-12,Bus,Jerome Bettis Debut,Fire Tracks Battlefoil,Fire,SP,175,Jerome Bettis,0,
FT-13,Chicken Man,Wade Boggs Debut,Fire Tracks Battlefoil,Fire,SP,175,Wade Boggs,0,
FT-14,HowBout'em,Jimmy Johnson Debut,Fire Tracks Battlefoil,Fire,SP,175,Jimmy Johnson,0,
FT-15,Sea-Largent,Steve Largent Debut,Fire Tracks Battlefoil,Fire,SP,165,Steve Largent,0,
FT-16,Howietzer,Howie Long Debut,Fire Tracks Battlefoil,Fire,SP,165,Howie Long,0,
FT-17,Goggles,Eric Dickerson Debut,Fire Tracks Battlefoil,Fire,SP,165,Eric Dickerson,0,
FT-18,Steady Eddie,Eddie George Debut,Fire Tracks Battlefoil,Fire,SP,165,Eddie George,0,
FT-19,X.L.,Xavier Legette Alpha Update,Fire Tracks Battlefoil,Fire,SP,165,Xavier Legette,0,
FT-20,Pet Dog,Ethan Petry Debut,Fire Tracks Battlefoil,Fire,SP,165,Ethan Petry,0,
FT-21,Windmill,Dominique Wilkins Debut,Fire Tracks Battlefoil,Fire,SP,165,Dominique Wilkins,0,
FT-22,Boom,Boomer Esiason Debut,Fire Tracks Battlefoil,Fire,SP,165,Boomer Esiason,0,
FT-23,Cameleon,Cameron Brink Debut,Fire Tracks Battlefoil,Fire,SP,165,Cameron Brink,0,
FT-24,Curaçao Kid,Anduw Jones Debut,Fire Tracks Battlefoil,Fire,SP,160,Anduw Jones,0,
FT-25,Sterling,Sterling Sharpe Debut,Fire Tracks Battlefoil,Fire,SP,160,Sterling Sharpe,0,
FT-26,Caveman,Johnny Damon Debut,Fire Tracks Battlefoil,Fire,SP,160,Johnny Damon,0,
FT-27,Lady Magic,Nancy Lieberman Debut,Fire Tracks Battlefoil,Fire,SP,160,Nancy Lieberman,0,
FT-28,Hoge-Ball,Merril Hoge Debut,Fire Tracks Battlefoil,Fire,SP,155,Merril Hoge,0,
FT-29,InVinceable,Vince Young Debut,Fire Tracks Battlefoil,Fire,SP,155,Vince Young,0,
FT-30,Slash,Kordell Stewart Debut,Fire Tracks Battlefoil,Fire,SP,155,Kordell Stewart,0,
FT-31,Tikoff,Fred Biletnikoff Debut,Fire Tracks Battlefoil,Fire,SP,155,Fred Biletnikoff,0,
FT-32,Bone,Jay Buhner Debut,Fire Tracks Battlefoil,Fire,SP,155,Jay Buhner,0,
FT-33,Kurse,Jevon Kearse Debut,Fire Tracks Battlefoil,Fire,SP,150,Jevon Kearse,0,
FT-34,Deep Freeze,George Gervin Debut,Fire Tracks Battlefoil,Fire,SP,150,George Gervin,0,
FT-35,Woody,Darren Woodson Debut,Fire Tracks Battlefoil,Fire,SP,150,Darren Woodson,0,
FT-36,Coopanova,Cynthia Cooper Debut,Fire Tracks Battlefoil,Fire,SP,150,Cynthia Cooper,0,
FT-37,Hard-Drive,Tim Hardaway Debut,Fire Tracks Battlefoil,Fire,SP,150,Tim Hardaway,0,
FT-38,BuckShot,Buck Showalter Debut,Fire Tracks Battlefoil,Fire,SP,150,Buck Showalter,0,
FT-39,Haymaker,Spencer Haywood Debut,Fire Tracks Battlefoil,Fire,SP,150,Spencer Haywood,0,
FT-40,Tank,Bo Said So,Fire Tracks Battlefoil,Fire,SP,185,Derrick Henry,0,
FT-41,Skeee,First Edition,Fire Tracks Battlefoil,Fire,SP,180,Paul Skenes,0,
FT-42,AJax,First Edition,Fire Tracks Battlefoil,Fire,SP,180,A'ja Wilson,0,
FT-43,LeBoss,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Lebron James,0,
FT-44,Merlomes,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Patrick Mahomes,0,
FT-45,Chosen,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Juan Soto,0,
FT-46,Midas,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Steph Curry,0,
FT-47,Bison,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Josh Allen,0,
FT-48,Wargod,First Edition,Fire Tracks Battlefoil,Fire,SP,135,Mike Trout,0,
FT-49,Donny Buckets,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Luka Doncic,0,
FT-50,Warp,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Lamar Jackson,0,
FT-51,Harpoon,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Bryca Harper,0,
FT-52,Mustang,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Nikola Jokic,0,
FT-53,Jaybird,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Jayden Daniels,0,
FT-54,J-Jetts,First Edition,Fire Tracks Battlefoil,Fire,SP,130,Justin Jefferson,0,
FT-55,Merri-Go-Round,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Jackson Marrill,0,
FT-56,Shystep,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Shai Gilgeous-Alexander,0,
FT-57,Ram,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Jose Ramirez,0,
FT-58,Freakshow,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Giannis Anteokounmpo,0,
FT-59,Lightningrod,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Julio Rodriguez,0,
FT-60,Bayou,First Edition,Fire Tracks Battlefoil,Fire,SP,125,Ja'marr Chase,0,
FT-61,McArmyKnife,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Christian McCaffrey,0,
FT-62,Tigre,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Miguel Cabrera,0,
FT-63,Cheetah,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Tyreek Hill,0,
FT-64,Spider,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Donovan Mitchell,0,
FT-65,Crews-Missle,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Dylan Crews,0,
FT-66,Unibrow,First Edition,Fire Tracks Battlefoil,Fire,SP,120,Anthony Davis,0,
FT-67,Exterminaber,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Malik Nabers,0,
FT-68,Bomber,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Jordan Alvarez,0,
FT-69,Juice,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Jaylen Brown,0,
FT-70,Attak,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Dak Prescott,0,
FT-71,ChetMate,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Chet Holmgren,0,
FT-72,Phoenix,First Edition,Fire Tracks Battlefoil,Fire,SP,115,Bo Nix,0,
FT-73,Lieutenant,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Dansby Swanson,0,
FT-74,Snowbear,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Pete Alonso,0,
FT-75,Boltage,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Justin Herbert,0,
FT-76,Librarian,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Devin Booker,0,
FT-77,Aeronaut,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Nolan Arenado,0,
FT-78,Sabotage,First Edition,Fire Tracks Battlefoil,Fire,SP,110,Domantas Sabonis,0,
FT-79,Mic'd Up,First Edition,Fire Tracks Battlefoil,Fire,SP,105,MIke Evans,0,
FT-80,Jambox,First Edition,Fire Tracks Battlefoil,Fire,SP,105,Ja Morant,0,
FT-81,Simon Says,First Edition,Fire Tracks Battlefoil,Fire,SP,105,Anfernee Simons,0,
FT-82,Mr. Irrelevant,First Edition,Fire Tracks Battlefoil,Fire,SP,105,Brock Purdy,0,
FT-83,Pantera,First Edition,Fire Tracks Battlefoil,Fire,SP,105,Luis Robert Jr,0,
FT-84,Rockstar,First Edition,Fire Tracks Battlefoil,Fire,SP,105,Jazz Chisholm,0,
FT-85,Big-Z,First Edition,Fire Tracks Battlefoil,Fire,SP,100,Zion Williamson,0,
FT-86,Clutch,First Edition,Fire Tracks Battlefoil,Fire,SP,100,Andrew McCutchen,0,
FT-87,PukaDot,First Edition,Fire Tracks Battlefoil,Fire,SP,100,Puka Nacua,0,
FT-88,Sprinkler,First Edition,Fire Tracks Battlefoil,Fire,SP,100,Luis Arraez,0,
FT-89,Foxhole,First Edition,Fire Tracks Battlefoil,Fire,SP,100,De'Aaron Fox,0,
FT-90,Thomstone,First Edition,Fire Tracks Battlefoil,Fire,SP,100,Brian Thomas Jr,0,
FT-91,Botto,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Joey Votto,0,
FT-92,Lawman,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Trevor Lawrence,0,
FT-93,Barnacle,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Scottie Barnes,0,
FT-94,Laviathan,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Zach Lavine,0,
FT-95,Breeze,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Breece Hall,0,
FT-96,Gravedigger,First Edition,Fire Tracks Battlefoil,Fire,SP,95,Stefon Diggs,0,
FT-97,D-Hop,First Edition,Fire Tracks Battlefoil,Fire,SP,90,Deandre Hopkins,0,
FT-98,Alien,First Edition,Fire Tracks Battlefoil,Fire,SP,90,CJ Abrams,0,
FT-99,Portalize,First Edition,Fire Tracks Battlefoil,Fire,SP,90,Sam Laporta,0,
FT-100,Torque,First Edition,Fire Tracks Battlefoil,Fire,SP,90,Spencer Torkelson,0,
FT-101,Risarcher,First Edition,Fire Tracks Battlefoil,Fire,SP,90,Zaccharie Risacher,0,
FT-102,Sarrtillery,First Edition,Fire Tracks Battlefoil,Fire,SP,90,Alexandre Sarr,0,
