Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
GLBF-367,Stitcher,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,100,Jonathan Taylor,0,
GLBF-368,Stitcher,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,95,Jonathan Taylor,0,
GLBF-369,Stitcher,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,95,Jonathan Taylor,0,
GLBF-370,Stitcher,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,90,Jonathan Taylor,0,
GLBF-371,Triple Threat,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,145,Lamelo Ball,0,
GLBF-372,Triple Threat,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,100,Lamelo Ball,0,
GLBF-373,Triple Threat,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,95,Lamelo Ball,0,
GLBF-374,Triple Threat,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,95,Lamelo Ball,0,
GLBF-375,Triple Threat,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,90,Lamelo Ball,0,
GLBF-376,BoJax,Founding Hero,Grandma's Linoleum Battlefoil,Hex,SSP,200,Bo Jackson,0,
GLBF-377,BoJax,Founding Hero,Grandma's Linoleum Battlefoil,GLOW,SSP,195,Bo Jackson,0,
GLBF-378,BoJax,Founding Hero,Grandma's Linoleum Battlefoil,Fire,SSP,190,Bo Jackson,0,
GLBF-379,BoJax,Founding Hero,Grandma's Linoleum Battlefoil,Ice,SSP,190,Bo Jackson,0,
GLBF-380,BoJax,Founding Hero,Grandma's Linoleum Battlefoil,Steel,SSP,185,Bo Jackson,0,
HBF-1,Showtime,First Edittion,Headlines Battlefoil,STEEL,,130,Shohei Ohtani,0,
HBF-2,Matata,First Edittion,Headlines Battlefoil,STEEL,,130,Ronald Acuna Jr.,0,
HBF-3,Gaveler,First Edittion,Headlines Battlefoil,STEEL,,130,Aaron Judge,0,
HBF-4,Burrocious,First Edittion,Headlines Battlefoil,STEEL,,130,Joe Burrow,0,
HBF-5,Victory,First Edittion,Headlines Battlefoil,STEEL,,130,Victor Wembenyama,0,
HBF-6,Shrouded,First Edittion,Headlines Battlefoil,STEEL,,125,CJ Stroud,0,
HBF-7,Taze'em,First Edittion,Headlines Battlefoil,STEEL,,125,Jayson Tatum,0,
HBF-8,Caliber,First Edittion,Headlines Battlefoil,STEEL,,125,Caleb Williams,0,
HBF-9,C.C.,First Edittion,Headlines Battlefoil,STEEL,,125,Caitlin Clark,0,
HBF-10,Doublecheck,First Edittion,Headlines Battlefoil,STEEL,,125,Aaron Rodgers,0,
HBF-11,Cobra,First Edittion,Headlines Battlefoil,STEEL,,120,Kevin Durant,0,
HBF-12,Cruze-Control,First Edittion,Headlines Battlefoil,STEEL,,120,Elly De La Cruz,0,
HBF-13,Processor,First Edittion,Headlines Battlefoil,STEEL,,120,Joel Embiid,0,
HBF-14,Burner,First Edittion,Headlines Battlefoil,STEEL,,120,Jalen Brunson,0,
HBF-15,Cowboy,First Edittion,Headlines Battlefoil,STEEL,,120,Corey Seager,0,
HBF-16,Yeti,First Edittion,Headlines Battlefoil,STEEL,,115,Travis Kelce,0,
HBF-17,Tattoo,First Edittion,Headlines Battlefoil,STEEL,,115,Fernando Tatís Jr.,0,
HBF-18,Superbaby,First Edittion,Headlines Battlefoil,STEEL,,115,Rafael Devers,0,
HBF-19,Jeesaw,First Edittion,Headlines Battlefoil,STEEL,,115,Najee Harris,0,
HBF-20,Tongue-Twister,First Edittion,Headlines Battlefoil,STEEL,,115,Tua Tagovailoa,0,
HBF-21,Halo,First Edittion,Headlines Battlefoil,STEEL,,110,Angel Reese,0,
HBF-22,Eagle-Eye,First Edittion,Headlines Battlefoil,STEEL,,110,Jalen Hurts,0,
HBF-23,Turntable,First Edittion,Headlines Battlefoil,STEEL,,110,Trea Turner,0,
HBF-24,Bandelero,First Edittion,Headlines Battlefoil,STEEL,,110,Paolo Banchero,0,
HBF-25,Marverati,First Edittion,Headlines Battlefoil,STEEL,,110,Marvin Harrison Jr.,0,
HBF-26,Action,First Edittion,Headlines Battlefoil,STEEL,,105,Jackson Holliday,0,
HBF-27,Vampire,First Edittion,Headlines Battlefoil,STEEL,,105,Vladimir Guerrero Jr.,0,
HBF-28,Jeeves,First Edittion,Headlines Battlefoil,STEEL,,105,Jimmy Butler,0,
HBF-29,Carroller,First Edittion,Headlines Battlefoil,STEEL,,105,Corbin Carroll,0,
HBF-30,Draco,First Edittion,Headlines Battlefoil,STEEL,,105,Drake Maye,0,
HBF-31,Cha-Ching,First Edittion,Headlines Battlefoil,STEEL,,100,Jackson Chourio,0,
HBF-32,Time,First Edittion,Headlines Battlefoil,STEEL,,100,Damian Lillard,0,
HBF-33,Fungi,First Edittion,Headlines Battlefoil,STEEL,,100,Kawhi Leonard,0,
HBF-34,Wild Beard,First Edittion,Headlines Battlefoil,STEEL,,100,James Harden,0,
HBF-35,Shepherd,First Edittion,Headlines Battlefoil,STEEL,,100,Ceedee Lamb,0,
HBF-36,Ollie,First Edittion,Headlines Battlefoil,STEEL,,95,Matt Olson,0,
HBF-37,Tank,First Edittion,Headlines Battlefoil,STEEL,,95,Derrick Henry,0,
HBF-38,Grin,First Edittion,Headlines Battlefoil,STEEL,,95,Fracisco Lindor,0,
HBF-39,Bammer,First Edittion,Headlines Battlefoil,STEEL,,95,Bam Adebayo,0,
HBF-40,Barreler,First Edittion,Headlines Battlefoil,STEEL,,95,Cooper Kupp,0,
HBF-41,Cupid,First Edittion,Headlines Battlefoil,STEEL,,90,Jordan Love,0,
HBF-42,Javalanche,First Edittion,Headlines Battlefoil,STEEL,,90,Jamal Murray,0,
HBF-43,Bionic,First Edittion,Headlines Battlefoil,STEEL,,90,Carlos Correa,0,
HBF-44,Stitcher,First Edittion,Headlines Battlefoil,STEEL,,90,Jonathan Taylor,0,
HBF-45,Triple Threat,First Edittion,Headlines Battlefoil,STEEL,,90,Lamelo Ball,0,
PL-1,Front Run,First Edition,Plays,,SSP,0,,2,"If your opponent has not used a Play in this Battle, your Hero gets +20."
PL-2,Victory Dinner,First Edition,Plays,,SSP,0,,1,"If you win this Battle, recover up to 3 Hot Dogs from your Discard Pile."
PL-3,Get What You Pay For,First Edition,Plays,,SSP,0,,0,"Pay as many Hot Dogs as you want to run this Play. Your Hero gets +10 for each Hot Dog you pay. (Ex: Pay 3 Hot Dogs, your Hero gets +30.)"
PL-4,It's Gonna Cost Ya,First Edition,Plays,,SSP,0,,0,"Your Hero loses -15, but you can recover up to 2 Hot Dogs from your Discard Pile."
PL-5,Deadline Deal,First Edition,Plays,,SSP,0,,3,Swap your Hero's current power with your opponent's current power in this Battle.
PL-6,Late Game Push,First Edition,Plays,,SSP,0,,2,"Play this on or before Battle 4. For the rest of the game, nothing changes until the start of Battle 7, when you recover all Hot Dogs from your Discard Pile."
PL-7,Back From The Dumps,First Edition,Plays,,SSP,0,,0,Each player gets up to 3 Hot Dogs back from their Discard Pile.
PL-8,Reload,First Edition,Plays,,SSP,0,,1,Pick up 1 Play you used in a previous Battle and add it back to your Hand.
PL-9,Leave It To Chance,First Edition,Plays,,SSP,0,,5,"For the rest of the game, your opponent must roll a dice after paying the Hot Dog cost to run a Play. If they roll a 2-5, they can run the Play. If they roll anything else, they cannot."
PL-10,4 New Plays Baby!,First Edition,Plays,,SSP,0,,2,"Shuffle all the Plays in your hand back into your Playbook, then draw 4 new Plays."
PL-11,Burn That Play,First Edition,Plays,,SSP,0,,0,Discard another Play from your hand and your Hero gets +10.
PL-12,Cloudy With A Chance Of Hot Dogs,First Edition,Plays,,SSP,0,,0,"Pick a number from 1 to 6 and roll a dice. If it lands on your number, Recover 4 Hot Dogs from your Discard Pile."
PL-13,Play Booster,First Edition,Plays,,SSP,0,,2,"Draw the same number of Plays as you've used in this Battle, including this one. (Ex: If you have run 2 Plays this Battle, draw 2 Plays.)"
PL-14,You're Not Alone,First Edition,Plays,,SSP,0,,4,"For the rest of the game, whenever your opponent runs a Play, you can draw a Play from your Playbook."
PL-15,No More Subs,First Edition,Plays,,SSP,0,,4,Your opponent can't Substitute for the rest of the game.
PL-16,Locker Room Evacuation,First Edition,Plays,,SSP,0,,1,Reveal the top 5 Heroes from your Hero Deck. Add one to your hand and Discard the rest.
PL-17,Deep In The Playbook,First Edition,Plays,,SP,0,,0,"For the rest of the Game, whenever a Player rolls a dice, they get to draw a Play from their Playbook."
PL-18,Pay The Price,First Edition,Plays,,SP,0,,2,"For the rest of the Game, whenever a dice is rolled, the opponent's Hero loses -5."
PL-19,Unlimited Subs,First Edition,Plays,,SP,0,,4,For the rest of the Game all of your Substitutions are free.
PL-20,Leave It To Fate,First Edition,Plays,,SP,0,,3,Both players must send their Hero to the Discard Pile and replace them with the top card from their Hero Deck.
PL-21,Ice Boost,First Edition,Plays,,SP,0,,2,"For the rest of the game, all Heroes with Ice weapons get +10."
PL-22,Steel Boost,First Edition,Plays,,SP,0,,2,"For the rest of the game, all Heroes with Steel weapons get +10."
PL-23,Fire Boost,First Edition,Plays,,SP,0,,2,"For the rest of the game, all Heroes with Fire weapons get +10."
PL-24,Fire Roll,First Edition,Plays,,SP,0,,2,"If your Hero has a Fire weapon, roll a dice. If you roll a 4-6, your Hero gets +30."
PL-25,Ice Roll,First Edition,Plays,,SP,0,,2,"If your Hero has an Ice weapon, roll a dice. If you roll a 4-6 your Hero gets +30."
PL-26,Bigger Steel Roll,First Edition,Plays,,SP,0,,2,"If your Hero has a Steel weapon, roll a dice. If you roll a 5 or 6 your Hero gets +50."
PL-27,By Any Means Necessary,First Edition,Plays,,SP,0,,6,"Search your Playbook and run any play for free. (Then, re-shuffle your Playbook.)"
PL-28,Pick On Someone Your Own Size,First Edition,Plays,,SP,0,,2,Your Hero now has the same power as your Opponent's Hero's current power.
PL-29,Dogpile,First Edition,Plays,,SP,0,,5,Draw the top card from your Hero Deck and add its power to your Hero.
PL-30,Noble Sacrifice,First Edition,Plays,,SP,0,,2,This Hero's Power is now 0. All your Heroes gain +10 for the rest of the Game.
PL-31,Buff Up 15,First Edition,Plays,,SP,0,,2,Your Hero gets +15.
PL-32,Opp Loses 15,First Edition,Plays,,SP,0,,2,Your opponent's Hero loses -15.
PL-33,Lose 1 To Win 2 (Hopefully),First Edition,Plays,,,0,,2,"Your current Hero loses -50, but your next 2 Heroes each gain +15."
PL-34,Luck Of The Draw,First Edition,Plays,,,0,,0,Both players roll a dice; whoever rolls the highest number gets to play the top card from their Playbook for free if able.
PL-35,Discarded Heroes,First Edition,Plays,,,0,,1,Your Hero gets +10 for each Hero in your Discard Pile. (Ex: 3 Heroes = +30)
PL-36,"Make It, Take It",First Edition,Plays,,,0,,1,"For the rest of the game, whenever you win a Battle, your Hero in the next Battle gets +5."
PL-37,"Heads I Win, Tails You Lose",First Edition,Plays,,,0,,1,"Flip a coin: If heads, your Hero gets +15. If tails, your opponent's Hero loses -5."
PL-38,Fairweather Fan,First Edition,Plays,,,0,,1,Play this in Battle 5 or later. Your Hero gets +5 for each Battle you’ve won.
PL-39,Flash Sale,First Edition,Plays,,,0,,1,"For this Battle and the next, all your Plays cost 1 less Hot Dog (including this one)."
PL-40,Ha! Gotcha,First Edition,Plays,,,0,,1,Any Plays currently affecting your Hero's power now also affect your opponent's Hero in this Battle.
PL-41,Pay It For Me,First Edition,Plays,,,0,,1,"If you choose to Substitute in the next Battle, your opponent must pay the 2 Hot Dog cost."
PL-42,Only Upside,First Edition,Plays,,,0,,1,"Pick a number from 1 to 6, then roll a dice. If it lands on your number, your Hero gets +20. If not, draw a Play from your Playbook."
PL-43,Recycle For 5,First Edition,Plays,,,0,,2,"Your Hero gets +5 power for every card in your Discard Pile, except Hot Dogs."
PL-44,Steel Flipper,First Edition,Plays,,,0,,0,"Flip a coin: If heads, your Hero gets +10 power. If your Hero's weapon is Steel, draw 1 Play as well."
PL-45,2 Get 10,First Edition,Plays,,,0,,2,Your Hero in this Battle and the next Battle gets +10.
PL-46,10/10 Unfair,First Edition,Plays,,,0,,2,"Your opponent's Hero loses -10 in this Battle, and your Hero in the next Battle gets +10."
PL-47,"I Get Some, You Get Some.",First Edition,Plays,,,0,,1,"Your Hero gets +10, but your opponent's Hero in the next Battle also gets +10."
PL-48,I Get 1. You Lose 1.,First Edition,Plays,,,0,,2,"Draw a Play from your Playbook, then choose 1 random Play from your opponent's hand for them to Discard."
PL-49,3rd Time Charm,First Edition,Plays,,,0,,2,"Flip a coin 3 times. If all 3 flips land on heads, your Hero's Power is doubled. Each time the coin lands on tails, draw a Play."
PL-50,Baby Phoenix,First Edition,Plays,,,0,,1,"If your Hero has a Fire weapon, after both players finish their turn, your Hero gets +10."
PL-51,Steel Resolve,First Edition,Plays,,,0,,1,"If your Hero has a Steel weapon, after both players finish their turn, your Hero gets +15."
PL-52,Only Fire,First Edition,Plays,,,0,,3,For the rest of the game all Heroes have Fire Weapons.
PL-53,Only Ice,First Edition,Plays,,,0,,3,For the rest of the game all Heroes have Ice Weapons.
PL-54,Only Steel,First Edition,Plays,,,0,,3,For the rest of the game all Heroes have Steel Weapons.
PL-55,Flame Wall,First Edition,Plays,,,0,,1,"If your Hero has a Fire weapon, your opponent can't run any Plays this Battle."
PL-56,Icy Shield,First Edition,Plays,,,0,,1,"If your Hero has an Ice weapon, your opponent can't run any Plays this Battle."
PL-57,Steel Defense,First Edition,Plays,,,0,,1,"If your Hero has a Steel weapon, your opponent can't run any Plays this Battle."
PL-58,Indestructible,First Edition,Plays,,,0,,1,This Hero can't have its power reduced by an opponent's Play.
PL-59,Full Court Press,First Edition,Plays,,,0,,2,Your opponent can't run any Plays this Battle.
PL-60,Curveball,First Edition,Plays,,,0,,3,Replace your Hero with any Hero from your hand and draw 1 Hero.
PL-61,Add Firepower,First Edition,Plays,,,0,,2,"Flip a coin 4 times. For each heads, you can either draw a card (Hero or Play) or Recover a Hot Dog from your Discard Pile."
PL-62,Going Back to Back,First Edition,Plays,,,0,,3,This Hero gets any extra Power your previous Hero had.
PL-63,Flip Ya For 2 Plays,First Edition,Plays,,,0,,0,"Flip a coin: If heads, you draw 2 Plays. If tails, your opponent draws 2 Plays."
PL-64,Easy Choice,First Edition,Plays,,,0,,1,"No matter the outcome of this Battle, you decide who gets Honors (goes first) in the next Battle."
PL-65,Dog Gone Inflation,First Edition,Plays,,,0,,1,Your opponent's Plays each cost an extra 2 Hot Dogs for this Battle and the next Battle.
PL-66,Tough Call,First Edition,Plays,,,0,,2,Reveal the top 3 Plays of your Playbook; choose 1 and add it to your hand then Discard the other 2.
PL-67,Don't Call It A Comeback,First Edition,Plays,,,0,,1,Replace this Hero with any Hero from your Discard Pile.
PL-68,Late-Game Magic,First Edition,Plays,,,0,,2,You can only run this Play in Battle 5 or later; give your Hero +20.
PL-69,Loan Sharked,First Edition,Plays,,,0,,2,"For the rest of the Game if a coin is flipped, lower the opponent's Hero in the active Battle by -5."
PL-70,Pulling The Plug,First Edition,Plays,,,0,,1,Any Plays that are affecting the rest of the Game are now cancelled going forward (including your own).
PL-71,Rally Cap,First Edition,Plays,,,0,,2,If your Hero in this Battle is losing by 15 or more it gets +20.
PL-72,Rob Peter Pay Paul,First Edition,Plays,,,0,,1,"This Hero gets +15, but your Hero in the next Battle gets -5."
PL-73,Shooters Shoot,First Edition,Plays,,,0,,2,Flip a coin 4 times; your opponent's Hero gets -5 each time the coin lands on tails.
PL-74,The Champion's Lasso,First Edition,Plays,,,0,,0,Get 1 Hot Dog back from your Discard Pile for each Hot Dog your opponent uses (or has used) in this Battle.
PL-75,To Fight Another Day,First Edition,Plays,,,0,,2,"If you lost the previous Battle, your Hero in the active Battle gets +20."
PL-76,Win The Toss,First Edition,Plays,,,0,,1,"Flip a coin; if heads, run the top Play from your Playbook in this Battle for free (0 Hot Dog cost)."
PL-77,Gavel of Justice,First Edition,Plays,,,0,,4,Lower the opponent's Hero by -30.
PL-78,No Huddle,First Edition,Plays,,,0,,0,"If you ran a Play in the previous Battle, this Hero gets +15."
PL-79,1-4-1 Hero,First Edition,Plays,,,0,,1,Draw a Hero from your Hero Deck.
PL-80,1-4-1 Play,First Edition,Plays,,,0,,1,Draw a Play from your Playbook.
PL-81,Adding Depth,First Edition,Plays,,,0,,2,Draw a card from either your Playbook or your Hero Deck.
PL-82,Crystal Ball,First Edition,Plays,,,0,,0,"Pick a number 1-6, then your opponent picks a different number 1-6; roll a die; if it lands on either player's number their Hero gets +30."
PL-83,Double or Nothin',First Edition,Plays,,,0,,1,"Flip a coin twice; if both land on heads, play the top card from your Hero Deck and add its power to the active Hero in this Battle."
PL-84,Heads-Up!,First Edition,Plays,,,0,,2,Flip a coin 4 times; your Hero gets +5 each time the coin lands on heads.
PL-85,Jump Ball,First Edition,Plays,,,0,,0,"Flip a coin; if heads, your Hero gets +10, if tails, your Hero gets -10."
PL-86,Late Game Lockdown,First Edition,Plays,,,0,,2,Your opponent cannot Substitute in Battle 7.
PL-87,Lucky 7,First Edition,Plays,,,0,,0,Roll a die two times; if the numbers add up to 7 your Hero gets +100; if any other number you must Discard a random Hero from your hand.
PL-88,Lucky Bounce,First Edition,Plays,,,0,,2,Roll a die; your Hero gets +5x the number; (ex. If you roll a 3 your Hero gets +15).
PL-89,Robin Who,First Edition,Plays,,,0,,1,Steal -5 from your opponent's Hero and give +5 to your own Hero.
PL-90,Pinch HItter,First Edition,Plays,,,0,,1,Next Battle you can Substitute for free (0 Hot Dog cost).
PL-91,Prevent D,First Edition,Plays,,,0,,3,Your opponent can't run any Plays in Battle 7.
PL-92,Random Bench Ejection,First Edition,Plays,,,0,,1,"If your opponent's Hero has a power of 100 or more, they must Discard 1 random Hero from their hand."
PL-93,Rebuild,First Edition,Plays,,,0,,2,"If you lost the previous Battle, Discard all Heroes in your hand and draw 4 new Heroes from your Hero Deck."
PL-94,Waiver Wire Pickup,First Edition,Plays,,,0,,2,Search your Hero Deck for any Hero with up to 100 power and add it to your hand.
PL-95,Trash Bandit,First Edition,Plays,,,0,,0,Recover 1 Hot Dog from your Discard Pile.
PL-96,Worth The Risk?,First Edition,Plays,,,0,,1,"Roll a dice: if you get a 1 or 6, your Hero's power drops to 0. If you roll a 2-5, you gain +25."
PL-97,Opps' Choice,First Edition,Plays,,,0,,1,"Send your Hero to the Discard Pile. Reveal the top 2 Heroes from your deck. Your opponent picks 1 to join the battle, and the other goes to your Discard Pile."
PL-98,Immunity,First Edition,Plays,,,0,,1,This Hero can't be affected in any way by your opponent's Plays.
PL-99,Change The Future,First Edition,Plays,,,0,,2,"You can re-order your face-down Heroes in future Battles, but you can't look at them."
PL-100,QB Sneak,First Edition,Plays,,,0,,1,"If this Battle is tied, your Hero gets +1."
BPL-1,Member Bounce,First Edition,Bonus Plays,,Secret SSP,0,,3,All your Heroes get +10 for the rest of the game.
BPL-2,The 12th Man,First Edition,Bonus Plays,,Secret SSP,0,,3,All your Opponent's Heroes get -10 for the rest of the game.
BPL-3,The Heroes Favorite Hot Dogs,First Edition,Bonus Plays,,Secret SSP,0,,0,Recover a Hot Dog from your Discard Pile for every Hero in your Discard Pile.
BPL-4,Instant Refund,First Edition,Bonus Plays,,Secret SSP,0,,0,"For every Play you used this Battle, Recover 1 Hot Dog from your Discard Pile. (Ex: If you ran 2 Plays, you get 2 Hot Dogs back.)"
BPL-5,Roller Dogs,First Edition,Bonus Plays,,Secret SSP,0,,1,"Roll a dice to Recover Hot Dogs from your Discard Pile: 1 or 2 = 1 Hot Dog, 3 or 4 = 2 Hot Dogs, 5 or 6 = 3 Hot Dogs."
BPL-6,3 Weapon Streak,First Edition,Bonus Plays,,Secret SSP,0,,2,"If your Heroes in the 2 previous Battles had the same weapon type as this one, your Hero gets +25."
BPL-7,5 Weapon Streak,First Edition,Bonus Plays,,Secret SSP,0,,3,"If your Heroes in the 5 previous Battles had the same weapon type as this one, your Hero gets +40."
BPL-8,Call it a Day,First Edition,Bonus Plays,,Secret SSP,0,,3,The Hero with the highest current Power wins this Battle now (or it's a tie). Both players draw a Play and move to the next Battle.
BPL-9,Power Drain,First Edition,Bonus Plays,,Secret SSP,0,,2,"Your opponent's Hero loses -10, and your Hero gets +5 for each Hero in your opponent's Discard Pile."
BPL-10,Hero's Resolve,First Edition,Bonus Plays,,Secret SSP,0,,2,"If you win this Battle, your Hero's power can't be reduced by an opponent's Play in the next 2 Battles."
BPL-11,Return from the Depths,First Edition,Bonus Plays,,Secret SSP,0,,0,"If you have 3 or more Heroes in your Discard Pile, shuffle them into your Hero Deck, then draw 2 new Heroes."
BPL-12,Tear a Page,First Edition,Bonus Plays,,Secret SSP,0,,0,Discard a Play from your hand and draw a new one.
BPL-13,Strength in Numbers,First Edition,Bonus Plays,,Secret SSP,0,,3,Your current Hero gets +5 for every Hero and Play card in your Hand.
BPL-14,Hex Draw Play,First Edition,Bonus Plays,,Secret SSP,0,,0,"If your Hero in this Battle has a Hex weapon, draw a Play."
BPL-15,GLOW Draw Play,First Edition,Bonus Plays,,Secret SSP,0,,0,"If your Hero in this Battle has an GLOW weapon, draw a Play."
BPL-16,Gum Draw Play,First Edition,Bonus Plays,,Secret SSP,0,,0,"If your Hero in this Battle has a Gum weapon, draw a Play."
BPL-17,Bundle Deal,First Edition,Bonus Plays,,Secret SSP,0,,0,Your next Play costs 1 less Hot Dog.
BPL-18,Sacrificed Heroes,First Edition,Bonus Plays,,Secret SSP,0,,0,Discard 2 Heroes from your hand and Recover 1 Hot Dog from your Discard Pile.
BPL-19,Sacrifice it All to Win,First Edition,Bonus Plays,,Secret SSP,0,,2,"Reduce your Hero's power to 0. In the next Battle, your first Play is free."
BPL-20,Restricted List,First Edition,Bonus Plays,,Secret SSP,0,,1,"Next Battle, your opponent can only run a maximum of 1 Play."
BPL-21,Locked Playbook,First Edition,Bonus Plays,,Secret SSP,0,,1,"Your opponent can't draw any Plays this Battle, including at the end of their turn."
BPL-22,Bench Lock,First Edition,Bonus Plays,,Secret SSP,0,,1,Your opponent can't Substitute next Battle.
BPL-23,Play Reset,First Edition,Bonus Plays,,Secret SSP,0,,2,"Both players shuffle all their Plays back into their Playbooks and draw the same number of Plays again. (Ex: Shuffle 3 Plays, draw 3 Plays.)"
BPL-24,Risky Recovery,First Edition,Bonus Plays,,Secret SSP,0,,0,"Flip a coin. If heads, Recover 3 Hot Dogs from your Discard Pile. Your opponent draws 2 Plays no matter the result."
BPL-25,Cheap Draw,First Edition,Bonus Plays,,Secret SSP,0,,1,"Draw 3 Plays from your Playbook, but your opponent also draws 1 Play."
HD-1,Dirty Water Dan,,Hot Dog,,,0,,0,
HD-2,Grillbert,,Hot Dog,,,0,,0,
HD-3,Sammy Sausage,,Hot Dog,,,0,,0,
HD-4,Dijon Don,,Hot Dog,,,0,,0,
HD-5,Coney Carl,,Hot Dog,,,0,,0,
HD-6,Wurst Wayne,,Hot Dog,,,0,,0,
HD-7,Mustard Man,,Hot Dog,,,0,,0,
HD-8,Pickle Pete,,Hot Dog,,,0,,0,
HD-9,Brat Wurst,,Hot Dog,,,0,,0,
HD-10,Frank,,Hot Dog,,,0,,0,
HD-11,Willy B,,Hot Dog,,,0,,0,
HD-12,Vincent Van Dough,,Hot Dog,,,0,,0,
HD-13,Twirly Girl,,Hot Dog,,,0,,0,
HD-14,Steamer Stan,,Hot Dog,,,0,,0,
HD-15,Sandi Skillet,,Hot Dog,,,0,,0,
HD-16,Sherlock,,Hot Dog,,,0,,0,
HD-17,Matty Matador,,Hot Dog,,,0,,0,
HD-18,Susie Sauce,,Hot Dog,,,0,,0,
HD-19,Scotty Skates,,Hot Dog,,,0,,0,
HD-20,Becky Birddog,,Hot Dog,,,0,,0,
HD-21,King Ketchup,,Hot Dog,,,0,,0,
HD-22,Laura Links,,Hot Dog,,,0,,0,
HD-23,Hotshot Hank,,Hot Dog,,,0,,0,
HD-24,Hoopie,,Hot Dog,,,0,,0,
HD-25,Glitzy,,Hot Dog,,,0,,0,
HD-26,Dr. Furter,,Hot Dog,,,0,,0,
