bv_id,external_card_number,internal_card_number,name,type,set,sub_set,variations,element,power,cost,image_url,is_placeholder,filename,download_status,error
16834,CBF-249,CBF-249,Thorn,Hero,Griffey,2025 Release,Colosseum Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-249-Glow-bz1.webp,0,CBF-249_Thorn_Glow_P105.webp,,
16835,CBF-380,CBF-380,Thorn,Hero,Griffey,2025 Release,Colosseum Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-380-Fire-bz1.webp,0,CBF-380_Thorn_Fire_P100.webp,,
16836,CBF-511,CBF-511,Thorn,Hero,Griffey,2025 Release,Colosseum Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-511-Ice-bz1.webp,0,CBF-511_Thorn_Ice_P100.webp,,
16837,CBF-642,CBF-642,Thorn,Hero,Griffey,2025 Release,Colosseum Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-642-Steel-bz1.webp,0,CBF-642_Thorn_Steel_P95.webp,,
16838,CBF-773,CBF-773,Thorn,Hero,Griffey,2025 Release,Colosseum Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-773-Brawl-bz1.webp,0,CBF-773_Thorn_Brawl_P85.webp,,
16839,CHILL-118,CHILL-118,Thorn,Hero,Griffey,2025 Release,Chillin' Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16840,FT-118,FT-118,Thorn,Hero,Griffey,2025 Release,Fire Tracks Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/FT/2026-Griffey-FT-118-bz1.webp,0,FT-118_Thorn_Fire_P100.webp,,
16841,GBF-118,GBF-118,Thorn,Hero,Griffey,2025 Release,Green Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GBF/2026-Griffey-GBF-118-bz1.webp,0,GBF-118_Thorn_Glow_P105.webp,,
16842,GGL-118,GGL-118,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-118-Hex-bz1.webp,0,GGL-118_Thorn_Hex_P150.webp,,
16843,GGL-249,GGL-249,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Great_Grandmas_Linoleum_Glow-bz1.webp,1,,,
16844,GGL-380,GGL-380,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-380-Fire-bz1.webp,0,GGL-380_Thorn_Fire_P100.webp,,
16845,GGL-511,GGL-511,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-511-Ice-bz1.webp,0,GGL-511_Thorn_Ice_P100.webp,,
16846,GGL-642,GGL-642,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-642-Steel-bz1.webp,0,GGL-642_Thorn_Steel_P95.webp,,
16847,GGL-773,GGL-773,Thorn,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-773-Brawl-bz1.webp,0,GGL-773_Thorn_Brawl_P85.webp,,
16848,GLBF-118,GLBF-118,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-118-Hex-bz1.webp,0,GLBF-118_Thorn_Hex_P150.webp,,
16849,GLBF-249,GLBF-249,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16850,GLBF-380,GLBF-380,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-380-Fire-bz1.webp,0,GLBF-380_Thorn_Fire_P100.webp,,
16851,GLBF-511,GLBF-511,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-511-Ice-bz1.webp,0,GLBF-511_Thorn_Ice_P100.webp,,
16852,GLBF-642,GLBF-642,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-642-Steel-bz1.webp,0,GLBF-642_Thorn_Steel_P95.webp,,
16853,GLBF-773,GLBF-773,Thorn,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-773-Brawl-bz1.webp,0,GLBF-773_Thorn_Brawl_P85.webp,,
16854,GRILL-118,GRILL-118,Thorn,Hero,Griffey,2025 Release,Grillin' Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16855,HBF-47,HBF-047,Thorn,Hero,Griffey,2025 Release,Headlines Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16856,IBF-52,IBF-052,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-52-Hex-bz1.webp,0,IBF-52_Thorn_Hex_P150.webp,,
16857,IBF-117,IBF-117,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-117-Glow-bz1.webp,0,IBF-117_Thorn_Glow_P105.webp,,
16900,BLBF-416,BLBF-416,Tigre,Hero,Griffey,2025 Release,Blizzard Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16901,BLBF-547,BLBF-547,Tigre,Hero,Griffey,2025 Release,Blizzard Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16902,BLBF-678,BLBF-678,Tigre,Hero,Griffey,2025 Release,Blizzard Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16903,CBF-23,CBF-023,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-23-Hex-bz1.webp,0,CBF-23_Tigre_Hex_P185.webp,,
16904,CBF-154,CBF-154,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-154-Glow-bz1.webp,0,CBF-154_Tigre_Glow_P175.webp,,
16905,CBF-285,CBF-285,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-285-Fire-bz1.webp,0,CBF-285_Tigre_Fire_P165.webp,,
16906,CBF-416,CBF-416,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-416-Ice-bz1.webp,0,CBF-416_Tigre_Ice_P165.webp,,
16907,CBF-547,CBF-547,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-547-Steel-bz1.webp,0,CBF-547_Tigre_Steel_P155.webp,,
16908,CBF-678,CBF-678,Tigre,Hero,Griffey,2025 Release,Colosseum Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-678-Brawl-bz1.webp,0,CBF-678_Tigre_Brawl_P145.webp,,
16909,CHILL-23,CHILL-023,Tigre,Hero,Griffey,2025 Release,Chillin' Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16910,FT-23,FT-023,Tigre,Hero,Griffey,2025 Release,Fire Tracks Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/FT/2026-Griffey-FT-23-bz1.webp,0,FT-23_Tigre_Fire_P165.webp,,
16911,GBF-23,GBF-023,Tigre,Hero,Griffey,2025 Release,Green Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GBF/2026-Griffey-GBF-23-bz1.webp,0,GBF-23_Tigre_Glow_P175.webp,,
16912,GGL-23,GGL-023,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-23-Hex-bz1.webp,0,GGL-23_Tigre_Hex_P185.webp,,
16913,GGL-154,GGL-154,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Great_Grandmas_Linoleum_Glow-bz1.webp,1,,,
16914,GGL-285,GGL-285,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-285-Fire-bz1.webp,0,GGL-285_Tigre_Fire_P165.webp,,
16915,GGL-416,GGL-416,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-416-Ice-bz1.webp,0,GGL-416_Tigre_Ice_P165.webp,,
16916,GGL-547,GGL-547,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-547-Steel-bz1.webp,0,GGL-547_Tigre_Steel_P155.webp,,
16917,GGL-678,GGL-678,Tigre,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-678-Brawl-bz1.webp,0,GGL-678_Tigre_Brawl_P145.webp,,
16918,GLBF-23,GLBF-023,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-23-Hex-bz1.webp,0,GLBF-23_Tigre_Hex_P185.webp,,
16919,GLBF-154,GLBF-154,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16920,GLBF-285,GLBF-285,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-285-Fire-bz1.webp,0,GLBF-285_Tigre_Fire_P165.webp,,
16921,GLBF-416,GLBF-416,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-416-Ice-bz1.webp,0,GLBF-416_Tigre_Ice_P165.webp,,
16922,GLBF-547,GLBF-547,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-547-Steel-bz1.webp,0,GLBF-547_Tigre_Steel_P155.webp,,
16923,GLBF-678,GLBF-678,Tigre,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-678-Brawl-bz1.webp,0,GLBF-678_Tigre_Brawl_P145.webp,,
16924,GRILL-23,GRILL-023,Tigre,Hero,Griffey,2025 Release,Grillin' Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16925,LOGO-23,LOGO-023,Tigre,Hero,Griffey,2025 Release,Logofoil,Hex,185,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16926,LOGO-154,LOGO-154,Tigre,Hero,Griffey,2025 Release,Logofoil,Glow,175,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16927,LOGO-285,LOGO-285,Tigre,Hero,Griffey,2025 Release,Logofoil,Fire,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16928,LOGO-416,LOGO-416,Tigre,Hero,Griffey,2025 Release,Logofoil,Ice,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16929,LOGO-547,LOGO-547,Tigre,Hero,Griffey,2025 Release,Logofoil,Steel,155,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Steel-bz1.webp,1,,,
16930,LOGO-678,LOGO-678,Tigre,Hero,Griffey,2025 Release,Logofoil,Brawl,145,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Brawl-bz1.webp,1,,,
16931,MCA-1,MCA-001,Tigre,Hero,Griffey,2025 Release,"Inspired Ink Battlefoil, Superfoil",Super,185,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16932,MCA-2,MCA-002,Tigre,Hero,Griffey,2025 Release,"Bubble Gum Battlefoil, Inspired Ink Battlefoil",Gum,185,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16933,MCA-3,MCA-003,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Hex,185,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16934,MCA-4,MCA-004,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Glow,175,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16935,MCA-5,MCA-005,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Fire,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16936,MCA-6,MCA-006,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Ice,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16937,MCA-7,MCA-007,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Steel,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16938,MCA-8,MCA-008,Tigre,Hero,Griffey,2025 Release,Inspired Ink Metallic Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16939,MCA-12,MCA-012,Tigre,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Brawl,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16940,MI-23,MI-023,Tigre,Hero,Griffey,2025 Release,Miami Ice Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16941,MIX-23,MIX-023,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-23-Hex-bz1.webp,0,MIX-23_Tigre_Hex_P185.webp,,
16858,IBF-182,IBF-182,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-182-Fire-bz1.webp,0,IBF-182_Thorn_Fire_P100.webp,,
16859,IBF-247,IBF-247,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-247-Ice-bz1.webp,0,IBF-247_Thorn_Ice_P100.webp,,
16860,IBF-312,IBF-312,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-312-Steel-bz1.webp,0,IBF-312_Thorn_Steel_P95.webp,,
16861,IBF-377,IBF-377,Thorn,Hero,Griffey,2025 Release,Icon Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/IBF/2026-Griffey-IBF-377-Brawl-bz1.webp,0,IBF-377_Thorn_Brawl_P85.webp,,
16862,LOGO-118,LOGO-118,Thorn,Hero,Griffey,2025 Release,Logofoil,Hex,150,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16863,LOGO-249,LOGO-249,Thorn,Hero,Griffey,2025 Release,Logofoil,Glow,105,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16864,LOGO-380,LOGO-380,Thorn,Hero,Griffey,2025 Release,Logofoil,Fire,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16865,LOGO-511,LOGO-511,Thorn,Hero,Griffey,2025 Release,Logofoil,Ice,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16866,LOGO-642,LOGO-642,Thorn,Hero,Griffey,2025 Release,Logofoil,Steel,95,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Steel-bz1.webp,1,,,
16867,LOGO-773,LOGO-773,Thorn,Hero,Griffey,2025 Release,Logofoil,Brawl,85,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Brawl-bz1.webp,1,,,
16868,MI-118,MI-118,Thorn,Hero,Griffey,2025 Release,Miami Ice Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16869,MIX-118,MIX-118,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-118-Hex-bz1.webp,0,MIX-118_Thorn_Hex_P150.webp,,
16870,MIX-249,MIX-249,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16871,MIX-380,MIX-380,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-380-Fire-bz1.webp,0,MIX-380_Thorn_Fire_P100.webp,,
16942,MIX-154,MIX-154,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16943,MIX-285,MIX-285,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-285-Fire-bz1.webp,0,MIX-285_Tigre_Fire_P165.webp,,
16944,MIX-416,MIX-416,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-416-Ice-bz1.webp,0,MIX-416_Tigre_Ice_P165.webp,,
16945,MIX-547,MIX-547,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16946,MIX-678,MIX-678,Tigre,Hero,Griffey,2025 Release,Mixtape Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-678-Brawl-bz1.webp,0,MIX-678_Tigre_Brawl_P145.webp,,
16947,OBF-23,OBF-023,Tigre,Hero,Griffey,2025 Release,Orange Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/OBF/2026-Griffey-OBF-23-bz1.webp,0,OBF-23_Tigre_Fire_P165.webp,,
16948,PBF-23,PBF-023,Tigre,Hero,Griffey,2025 Release,Pink Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PBF/2026-Griffey-PBF-23-bz1.webp,0,PBF-23_Tigre_Hex_P185.webp,,
16949,PG-23,PG-023,Tigre,Hero,Griffey,2025 Release,Power Glove Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PG/2026-Griffey-PG-23-bz1.webp,0,PG-23_Tigre_Brawl_P145.webp,,
16950,RAD-23,RAD-023,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Hex,185,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-23-Hex-bz1.webp,0,RAD-23_Tigre_Hex_P185.webp,,
16951,RAD-154,RAD-154,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Glow,175,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-154-Glow-bz1.webp,0,RAD-154_Tigre_Glow_P175.webp,,
16952,RAD-285,RAD-285,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Fire,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-285-Fire-bz1.webp,0,RAD-285_Tigre_Fire_P165.webp,,
16953,RAD-416,RAD-416,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Ice,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-416-Ice-bz1.webp,0,RAD-416_Tigre_Ice_P165.webp,,
16954,RAD-547,RAD-547,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Steel,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-547-Steel-bz1.webp,0,RAD-547_Tigre_Steel_P155.webp,,
16955,RAD-678,RAD-678,Tigre,Hero,Griffey,2025 Release,80's Rad Battlefoil,Brawl,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-678-Brawl-bz1.webp,0,RAD-678_Tigre_Brawl_P145.webp,,
16872,MIX-511,MIX-511,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-511-Ice-bz1.webp,0,MIX-511_Thorn_Ice_P100.webp,,
16873,MIX-642,MIX-642,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16874,MIX-773,MIX-773,Thorn,Hero,Griffey,2025 Release,Mixtape Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-773-Brawl-bz1.webp,0,MIX-773_Thorn_Brawl_P85.webp,,
16875,OBF-118,OBF-118,Thorn,Hero,Griffey,2025 Release,Orange Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/OBF/2026-Griffey-OBF-118-bz1.webp,0,OBF-118_Thorn_Fire_P100.webp,,
16876,OHBF-47,OHBF-047,Thorn,Hero,Griffey,2025 Release,Orange Headlines Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
16877,PBF-118,PBF-118,Thorn,Hero,Griffey,2025 Release,Pink Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PBF/2026-Griffey-PBF-118-bz1.webp,0,PBF-118_Thorn_Hex_P150.webp,,
16878,PG-118,PG-118,Thorn,Hero,Griffey,2025 Release,Power Glove Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PG/2026-Griffey-PG-118-bz1.webp,0,PG-118_Thorn_Brawl_P85.webp,,
16879,RAD-118,RAD-118,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-118-Hex-bz1.webp,0,RAD-118_Thorn_Hex_P150.webp,,
16880,RAD-249,RAD-249,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-249-Glow-bz1.webp,0,RAD-249_Thorn_Glow_P105.webp,,
16881,RAD-380,RAD-380,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-380-Fire-bz1.webp,0,RAD-380_Thorn_Fire_P100.webp,,
16882,RAD-511,RAD-511,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-511-Ice-bz1.webp,0,RAD-511_Thorn_Ice_P100.webp,,
16883,RAD-642,RAD-642,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-642-Steel-bz1.webp,0,RAD-642_Thorn_Steel_P95.webp,,
16884,RAD-773,RAD-773,Thorn,Hero,Griffey,2025 Release,80's Rad Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-773-Brawl-bz1.webp,0,RAD-773_Thorn_Brawl_P85.webp,,
16885,RBF-118,RBF-118,Thorn,Hero,Griffey,2025 Release,Red Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RBF/2026-Griffey-RBF-118-bz1.webp,0,RBF-118_Thorn_Brawl_P85.webp,,
16886,RHBF-47,RHBF-047,Thorn,Hero,Griffey,2025 Release,Red Headlines Battlefoil,Brawl,85,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RHBF/2026-Griffey-RHBF-47-bz1.webp,0,RHBF-47_Thorn_Brawl_P85.webp,,
16887,SBF-118,SBF-118,Thorn,Hero,Griffey,2025 Release,Silver Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SBF/2026-Griffey-SBF-118-bz1.webp,0,SBF-118_Thorn_Steel_P95.webp,,
16888,SF-117,SF-117,Thorn,Hero,Griffey,2025 Release,Superfoil,Super,150,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SF/2026-Griffey-SF-117-bz1.webp,0,SF-117_Thorn_Super_P150.webp,,
16889,SL-118,SL-118,Thorn,Hero,Griffey,2025 Release,Slime Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
